0,0100
0,0434
0,2321
0,3372
0,4491
0,4758
0,5309
0,5710
0,5743
0,6027
0,6060
0,6327
0,6461
0,6427
0,6311
0,6377
0,6311
0,6377
0,6361
0,6427
0,6377
0,6344
0,6110
0,6594
0,6494
0,6477
0,6461
0,6477
0,6177
0,6678
0,6745
0,6561
0,6327
0,6594
0,6427
0,6528
0,6778
0,6544
0,6461
0,6427
0,6444
0,6711
0,6578
0,6327
0,6895
0,6544
0,6494
0,6561
0,6544
0,6477
